   2410.00   0.52666

   2420.00   0.52678

   2430.00   0.52689

   2440.00   0.52701

   2450.00   0.52712

   2460.00   0.52723

   2470.00   0.52735

   2480.00   0.52746

   2490.00   0.52757

   2500.00   0.52768

   2510.00   0.52779

   2520.00   0.52790

   2530.00   0.52801

   2540.00   0.52812

   2550.00   0.52822

   2560.00   0.52833

   2570.00   0.52844

   2580.00   0.52854

   2590.00   0.52865

   2600.00   0.52875

   2610.00   0.52886

   2620.00   0.52896

   2630.00   0.52907

   2640.00   0.52917

   2650.00   0.52927

   2660.00   0.52937

   2670.00   0.52948

   2680.00   0.52958

   2690.00   0.52968

   2700.00   0.52978

   2710.00   0.52988

   2720.00   0.52998

   2730.00   0.53007

   2740.00   0.53017

   2750.00   0.53027

   2760.00   0.53037

   2770.00   0.53046

   2780.00   0.53056

   2790.00   0.53066

   2800.00   0.53075

   2810.00   0.53085

   2820.00   0.53094

   2830.00   0.53104

   2840.00   0.53113

   2850.00   0.53122

   2860.00   0.53132

   2870.00   0.53141

   2880.00   0.53150

   2890.00   0.53159

   2900.00   0.53168

   2910.00   0.53178

   2920.00   0.53187

   2930.00   0.53196

   2940.00   0.53205

   2950.00   0.53213

   2960.00   0.53222

   2970.00   0.53231

   2980.00   0.53240

   2990.00   0.53249

   3000.00   0.53257

   3010.00   0.53266

   3020.00   0.53275

   3030.00   0.53283

   3040.00   0.53292

   3050.00   0.53300

   3060.00   0.53309

   3070.00   0.53317

   3080.00   0.53326

   3090.00   0.53334

   3100.00   0.53342

   3110.00   0.53351

   3120.00   0.53359

   3130.00   0.53367

   3140.00   0.53375

   3150.00   0.53384

   3160.00   0.53392

   3170.00   0.53400

   3180.00   0.53408

   3190.00   0.53416

   3200.00   0.53424

   3210.00   0.53432

   3220.00   0.53440

   3230.00   0.53448

   3240.00   0.53455

   3250.00   0.53463

   3260.00   0.53471

   3270.00   0.53479

   3280.00   0.53486

   3290.00   0.53494

   3300.00   0.53502

   3310.00   0.53509

   3320.00   0.53517

   3330.00   0.53524

   3340.00   0.53532

   3350.00   0.53539

   3360.00   0.53547

   3370.00   0.53554

   3380.00   0.53561

   3390.00   0.53569

   3400.00   0.53576

   3410.00   0.53583

   3420.00   0.53591

   3430.00   0.53598

   3440.00   0.53605

   3450.00   0.53612

   3460.00   0.53619

   3470.00   0.53626

   3480.00   0.53633

   3490.00   0.53640

   3500.00   0.53647

   3510.00   0.53654

   3520.00   0.53661

   3530.00   0.53668

   3540.00   0.53675

   3550.00   0.53682

   3560.00   0.53689

   3570.00   0.53695

   3580.00   0.53702

   3590.00   0.53709

   3600.00   0.53715

   3610.00   0.53722

   3620.00   0.53729

   3630.00   0.53735

   3640.00   0.53742

   3650.00   0.53748

   3660.00   0.53755

   3670.00   0.53761

   3680.00   0.53768

   3690.00   0.53774

   3700.00   0.53781

   3710.00   0.53787

   3720.00   0.53793

   3730.00   0.53800

   3740.00   0.53806

   3750.00   0.53812

   3760.00   0.53818

   3770.00   0.53825

   3780.00   0.53831

   3790.00   0.53837

   3800.00   0.53843

   3810.00   0.53849

   3820.00   0.53855

   3830.00   0.53861

   3840.00   0.53867

   3850.00   0.53873

   3860.00   0.53879

   3870.00   0.53885

   3880.00   0.53891

   3890.00   0.53897

   3900.00   0.53903

   3910.00   0.53909

   3920.00   0.53914

   3930.00   0.53920

   3940.00   0.53926

   3950.00   0.53932

   3960.00   0.53937

   3970.00   0.53943

   3980.00   0.53949

   3990.00   0.53954

   4000.00   0.53960

   4010.00   0.53965

   4020.00   0.53971

   4030.00   0.53977

   4040.00   0.53982

   4050.00   0.53988

   4060.00   0.53993

   4070.00   0.53998

   4080.00   0.54004

   4090.00   0.54009

   4100.00   0.54015

   4110.00   0.54020

   4120.00   0.54025

   4130.00   0.54030

   4140.00   0.54036

   4150.00   0.54041

   4160.00   0.54046

   4170.00   0.54051

   4180.00   0.54056

   4190.00   0.54062

   4200.00   0.54067

   4210.00   0.54072

   4220.00   0.54077

   4230.00   0.54082

   4240.00   0.54087

   4250.00   0.54092

   4260.00   0.54097

   4270.00   0.54102

   4280.00   0.54107

   4290.00   0.54112

   4300.00   0.54117

   4310.00   0.54121

   4320.00   0.54126

   4330.00   0.54131

   4340.00   0.54136

   4350.00   0.54141

   4360.00   0.54145

   4370.00   0.54150

   4380.00   0.54155

   4390.00   0.54160

   4400.00   0.54164

   4410.00   0.54169

   4420.00   0.54173

   4430.00   0.54178

   4440.00   0.54183

   4450.00   0.54187

   4460.00   0.54192

   4470.00   0.54196

   4480.00   0.54201

   4490.00   0.54205

   4500.00   0.54210

   4510.00   0.54214

   4520.00   0.54219

   4530.00   0.54223

   4540.00   0.54227

   4550.00   0.54232

   4560.00   0.54236

   4570.00   0.54240

   4580.00   0.54245

   4590.00   0.54249

   4600.00   0.54253

   4610.00   0.54257

   4620.00   0.54262

   4630.00   0.54266

   4640.00   0.54270

   4650.00   0.54274

   4660.00   0.54278

   4670.00   0.54282

   4680.00   0.54286

   4690.00   0.54290

   4700.00   0.54294

   4710.00   0.54299

   4720.00   0.54303

   4730.00   0.54307

   4740.00   0.54310

   4750.00   0.54314

   4760.00   0.54318

   4770.00   0.54322

   4780.00   0.54326

   4790.00   0.54330

   4800.00   0.54334

   4810.00   0.54338

   4820.00   0.54342

   4830.00   0.54345

   4840.00   0.54349

   4850.00   0.54353

   4860.00   0.54357

   4870.00   0.54360

