        0.0400000000       69.6688542976
        0.1400000015       76.9406458852
        0.2400000030       83.2383715324
        0.3400000045       88.5759484734
        0.4400000060       92.9672939420
        0.5400000075       96.4263251723
        0.6400000089       98.9669593983
        0.7400000104      100.6031138540
        0.8400000119      101.3487057733
        0.9400000134      101.2176523904
        1.0400000149      100.2238709392
